ross_inc_id,sitnum,time_since_disco,ic_name
54061,1,1,ron rhodes
55176,1,0,ron rhodes
49190,1,1,ron swann
142856,2,1,ron wonch
142856,3,2,ron wonch
142856,4,3,ron wonch
107505,2,1,ron woychak
107505,3,2,ron woychak
60710,2,1,ron woychak
60710,3,2,ron woychak
104503,1,2,ron woychak
104503,2,3,ron woychak
70559,1,2,ron woychak
70559,2,3,ron woychak
70559,3,4,ron woychak
70559,4,5,ron woychak
70559,5,6,ron woychak
70559,6,7,ron woychak
70559,7,8,ron woychak
70559,8,9,ron woychak
70559,9,10,ron woychak
138315,3,3,ronald morrison
138315,4,4,ronald morrison
143773,1,3,roric padgett
162239,3,10,ross williams
162239,4,11,ross williams
162239,5,12,ross williams
145604,1,9,ross williams
145604,2,10,ross williams
145604,3,11,ross williams
145604,4,12,ross williams
145604,5,13,ross williams
145604,6,14,ross williams
145604,7,15,ross williams
145604,8,16,ross williams
145604,9,17,ross williams
145604,10,18,ross williams
145604,11,19,ross williams
145604,12,20,ross williams
145604,13,21,ross williams
145604,14,22,ross williams
149234,1,0,ross wilmore
149234,2,1,ross wilmore
149234,3,2,ross wilmore
161863,2,1,ross wilmore
89388,1,1,ross wilmore
89388,2,2,ross wilmore
148595,1,3,ross wilmore
124210,3,3,rowdy muir
124210,4,4,rowdy muir
107131,9,37,rowdy muir
107131,10,38,rowdy muir
107131,11,39,rowdy muir
53893,4,3,rowdy muir
53893,5,4,rowdy muir
53893,6,5,rowdy muir
53893,7,6,rowdy muir
53893,8,7,rowdy muir
70750,3,3,roy hall
70750,4,4,roy hall
70750,5,5,roy hall
70750,6,6,roy hall
70750,7,7,roy hall
144723,1,1,ruben rowe
145674,2,1,ruben rowe
138394,1,1,russ copp
161614,1,1,russ hamilton
157629,1,1,russ shumate
52711,1,1,russ wenke
52711,1,1,chris schow
52711,2,2,russ wenke
52711,2,2,chris schow
52711,3,3,russ wenke
52711,3,3,chris schow
52711,4,4,russ wenke
52711,4,4,chris schow
52711,5,5,russ wenke
52711,5,5,chris schow
52711,6,6,russ wenke
52711,6,6,chris schow
144294,4,4,russell harris
144899,5,73,russell mitchell
144899,6,81,russell mitchell
144899,7,109,russell mitchell
131243,1,1,russell owen
131243,2,2,russell owen
58303,1,0,ryan berlin
53722,1,0,sean johnson
124422,1,1,ryan romero
125496,1,1,ryan romero
65099,1,0,"ryan romero, kenny jaramillo t"
65099,2,1,"ryan romero, kenny jaramillo t"
165314,1,1,ryan sanchey
148442,1,0,ryan scroggin
115726,1,4,ryan sealock
125033,20,19,ryan sharpe
125033,21,20,ryan sharpe
125033,22,21,ryan sharpe
125033,23,24,ryan sharpe
125033,24,28,ryan sharpe
125033,25,29,ryan sharpe
125033,26,32,ryan sharpe
125033,27,36,ryan sharpe
125033,28,38,ryan sharpe
58034,1,1,ryan sundberg
142976,1,1,ryan vice
142976,2,2,ryan vice
150109,1,1,ryan vincent
70275,1,3,ryan whitaker
70349,1,1,ryan whitaker
52541,1,5,ryan whitaker
60610,2,1,ken rodgers
147230,2,1,sam delong
147230,3,2,sam delong
72681,1,6,sam hescock
72681,2,15,sam hescock
134665,2,1,sam hicks nv-nns
134665,3,2,sam hicks nv-nns
48154,1,1,sam mcfarland
67132,1,3,sam smith
115200,2,2,sara dorhing
116699,1,0,sbc- bob bell
107087,1,1,scott bobey
52956,1,0,scott bobey
128264,1,0,scott glaspie
57098,1,0,scott glaspie
57098,2,1,scott glaspie
133442,1,2,scott havel -
133442,2,3,scott havel -
133442,3,4,scott havel -
133442,4,5,scott havel -
165735,1,0,scott howes
117553,3,2,scott johnson
107269,1,0,scott johnson
107269,2,1,scott johnson
157877,1,0,scott johnson
93036,1,0,scott lucas
93036,2,1,scott lucas
149871,2,1,scott mcdermid
119185,1,1,scott meneely
119185,2,2,scott meneely
104417,1,2,scott montgomery
104417,2,3,scott montgomery
104417,3,4,scott montgomery
107368,1,15,scott montgomery
107368,2,16,scott montgomery
107368,3,24,scott montgomery
141390,1,0,scott montgomery
141390,2,1,scott montgomery
141390,3,2,scott montgomery
55584,1,3,scott morrow
124429,1,1,scott osborne
62922,1,0,scott poster
146224,1,1,scott rodgers
77809,1,0,scott rodgers
157008,1,0,scott schrenk
95992,1,0,scott schuster
102067,1,1,scott smith
123761,1,1,scott smith
47621,1,0,scott stephens
123865,1,4,scott stephens
123865,2,5,scott stephens
141490,1,1,scott sugg
141490,2,2,scott sugg
102921,1,0,scott upton
108285,1,1,scott upton
108285,2,2,scott upton
143498,1,1,scott upton
130204,1,0,scott wangsgard
69271,1,1,scott williams
69271,5,5,scott williams
69271,6,9,scott williams
69271,7,10,scott williams
51027,1,0,scott williams
71487,2,7,sean gaines
53784,1,0,sean johnson
53784,2,1,sean johnson
53367,2,2,sean whelan
100199,3,2,see # for all ic's
100199,4,3,see # for all ic's
100199,5,4,see # for all ic's
146086,1,0,shane beavers
146086,2,1,shane beavers
161863,3,2,shane del grosso
161863,4,3,shane del grosso
161863,5,4,shane del grosso
156404,3,3,shane del grosso
156404,4,4,shane del grosso
157068,3,2,shane del grosso
157131,2,2,shane del grosso
58591,2,2,shane roach
58591,3,3,shane roach
148147,1,25,shane robson
141053,1,1,shawn jaca
144346,1,5,shawn borgen
144346,2,6,shawn borgen
144346,3,7,shawn borgen
117128,1,0,shawn compton
117128,2,1,shawn compton
71487,1,6,sean gaines
119079,1,0,shawn jaca
119079,2,4,shawn jaca
119079,3,5,shawn jaca
119079,4,9,shawn jaca
129457,3,13,shawn jaca
129457,4,14,shawn jaca
60564,1,2,shawn jaca
60564,2,3,shawn jaca
60564,3,4,shawn jaca
141053,2,2,shawn jaca
127324,1,0,shawn jaca
141219,3,3,shawn jaca
141219,4,4,shawn jaca
141219,5,5,shawn jaca
145708,1,4,shawn pearson
145708,2,5,shawn pearson
145708,3,6,shawn pearson
145708,4,7,shawn pearson
160232,2,2,shawn pearson
160232,3,3,shawn pearson
160232,4,4,shawn pearson
160232,5,5,shawn pearson
160232,6,6,shawn pearson
160232,7,7,shawn pearson
142048,4,6,shawn pearson
142048,5,7,shawn pearson
142048,6,8,shawn pearson
142048,7,9,shawn pearson
142048,8,10,shawn pearson
142048,9,11,shawn pearson
142048,10,12,shawn pearson
142048,11,13,shawn pearson
142048,12,14,shawn pearson
142048,13,15,shawn pearson
142048,14,16,shawn pearson
142048,15,17,shawn pearson
144346,31,55,shawn pearson
144346,32,56,shawn pearson
144346,33,57,shawn pearson
144346,34,58,shawn pearson
144346,35,59,shawn pearson
144346,36,60,shawn pearson
162881,3,2,shawn pearson & tom kuntz
162881,4,3,shawn pearson & tom kuntz
162881,5,4,shawn pearson & tom kuntz
162881,6,5,shawn pearson & tom kuntz
162881,7,6,shawn pearson & tom kuntz
162881,8,7,shawn pearson & tom kuntz
162881,9,8,shawn pearson & tom kuntz
122022,1,0,shawn pearson
124507,1,1,shawn shook
130803,1,1,shawn soliday
130803,2,2,shawn soliday
159058,1,1,shay rogge
106474,1,8,shilow norton
106474,2,12,shilow norton
142157,2,1,"shippelhout, dale"
69271,8,11,sid beckman
69271,9,12,sid beckman
69271,10,13,sid beckman
69271,11,14,sid beckman
69271,12,15,sid beckman
69271,13,16,sid beckman
69271,14,17,sid beckman
69271,15,18,sid beckman
69271,16,19,sid beckman
69271,17,20,sid beckman
69271,18,21,sid beckman
130520,1,0,silvio lanzas
128219,1,2,simeon gipson
103578,3,4,skeet houston
141599,1,0,skeet houston
158029,1,0,skyler dalton
71231,2,2,david brinsfield
54847,1,1,smj selby
159342,2,2,stan benes
159342,3,3,stan benes
159342,4,4,stan benes
51043,1,0,stan machado
102693,1,0,stephen  gantt
102693,2,1,stephen  gantt
158087,1,1,stephen lejeune
122951,8,9,steve abbott
122951,9,10,steve abbott
122951,10,11,steve abbott
49031,2,2,steve abbott
142568,1,0,steve acarregui
142568,2,1,steve acarregui
131145,2,2,steve acarregui
60090,1,0,steve acarregui
52445,2,1,steve anderson
93647,1,5,steve baran
57185,1,-95,steve beach
62191,1,0,steve beach
158496,1,1,steve cobb
144871,2,1,steve cobb
138796,1,1,steve eiselescott johnson
59298,1,1,steve elenburg
152466,2,1,steve francis
115697,11,21,steve gage
115697,12,22,steve gage
132389,3,3,steve gage
132389,4,5,steve gage
132389,5,6,steve gage
132389,6,7,steve gage
132389,7,8,steve gage
132389,8,9,steve gage
133085,1,1,steve griffin
133085,2,2,steve griffin
60961,1,1,steve hawkinns
133194,1,3,steve hawkinns
140278,1,1,steve holley
146994,1,1,steve ipswitch
140277,1,0,steve jackson
140277,2,1,steve jackson
140277,2,1,matt armantrout
105215,1,1,steve leonard
58516,1,0,steve loucks
58516,2,1,steve loucks
139357,1,0,steve loucks
75698,1,0,steve loucks
142465,1,0,steve loucks
134728,1,0,steve loucks
134728,2,1,steve loucks
60582,1,11,steve mueller
126306,2,1,steve murphy
144343,2,3,steve murphy
113938,1,1,steve parrish
167218,8,8,steve parrish
167218,9,9,steve parrish
146585,2,1,steve rutter
146585,3,2,steve rutter
107994,1,1,steve rutter
60822,1,0,steve selzter
132020,1,0,steve stroud
73958,1,1,steve teigen
105501,1,12,steve wallace
105501,2,13,steve wallace
105501,3,14,steve wallace
105501,4,15,steve wallace
105501,5,16,steve wallace
105501,6,17,steve wallace
105501,7,18,steve wallace
113760,1,0,steve watkins
131377,1,1,steve wetmore
147622,2,2,steve wetmore
139479,1,2,stony nelson
139479,2,3,stony nelson
87639,2,1,stony nelson
87639,2,1,ken wright
77298,1,0,stu hoyt
68133,7,13,stuart volkland
68133,8,14,stuart volkland
102626,1,0,sue daniels
125636,1,0,sue rocha
126306,1,0,syndy zerr
138325,3,2,ty mizer
126403,1,1,tom mckibbin
94728,1,0,team ordered
145120,12,11,ourada; t
145120,13,12,ourada; t
53722,2,1,taiga rohrer
117526,1,1,taiga rohrer
130454,3,2,taiga rohrer
70039,2,1,taiga rohrer
117212,4,60,taiga rohrer
117212,5,61,taiga rohrer
117212,6,62,taiga rohrer
117212,7,63,taiga rohrer
117212,8,64,taiga rohrer
117212,9,65,taiga rohrer
103627,2,2,taiga rohrer
103627,3,3,taiga rohrer
103627,4,6,taiga rohrer
120115,1,0,tal hayes
131041,1,2,tanner hutt
131041,2,9,tanner hutt
131041,3,16,tanner hutt
131041,4,21,tanner hutt
131041,5,23,tanner hutt
131041,6,27,tanner hutt
131041,7,30,tanner hutt
155385,1,31,taro pusina
144899,3,54,taro pusina
144899,4,58,taro pusina
105380,1,0,taro pusina
105380,2,1,taro pusina
105380,3,2,taro pusina
105380,4,3,taro pusina
105380,5,4,taro pusina
105380,6,5,taro pusina
105380,7,6,taro pusina
105380,8,8,taro pusina
105380,9,9,taro pusina
105380,10,10,taro pusina
105380,11,11,taro pusina
105380,12,12,taro pusina
105380,13,14,taro pusina
105380,14,15,taro pusina
105380,15,16,taro pusina
105380,16,17,taro pusina
105380,17,18,taro pusina
105380,18,22,taro pusina
105380,19,23,taro pusina
77900,2,6,taro pusina
77900,3,7,taro pusina
126059,1,0,telles matias
126059,2,3,telles matias
139580,1,0,terrance gallegos
132668,1,5,terry mcshane
132668,2,7,terry mcshane
132668,3,8,terry mcshane
132668,4,9,terry mcshane
132668,5,10,terry mcshane
132668,6,12,terry mcshane
132668,7,13,terry mcshane
132668,8,14,terry mcshane
144290,1,0,terry sonner
84468,1,0,terry sonner
107179,1,2,terry swinscoe
107179,2,3,terry swinscoe
107179,3,4,terry swinscoe
129457,5,15,terry swinscoe
129457,6,16,terry swinscoe
129457,7,17,terry swinscoe
129457,8,18,terry swinscoe
145705,2,1,terry swinscoe
145705,3,2,terry swinscoe
126389,2,1,terry swinscoe
156705,1,2,terry tilford
103490,1,4,terry tilford
130641,1,6,terry tilford
130641,2,7,terry tilford
130641,3,8,terry tilford
130641,4,9,terry tilford
56056,1,0,terry tompkins
130896,1,1,terry tompkins
48312,1,1,"terry welsh, bc"
53122,1,1,thom hawkins
53122,2,2,thom hawkins
53122,3,3,thom hawkins
131607,3,12,thomas herold
167050,1,2,thomas jenkins
68323,1,0,thomas ledbetter
68323,2,1,thomas ledbetter
145152,1,1,thomas mckibbin
145152,2,2,thomas mckibbin
145152,3,3,thomas mckibbin
145152,4,4,thomas mckibbin
124819,1,1,thomas mckibbin
124819,2,2,thomas mckibbin
140811,1,1,thomas peterson
53893,2,1,tim duck
53893,3,2,tim duck
55467,2,2,tim duck
55467,3,3,tim duck
125755,1,0,tim dunfee
69590,1,0,tim dunfee
165386,5,4,tim gibilisco
105938,1,17,tim goforth
102099,1,4,tim goforth
162340,2,5,tim haas
162340,3,6,tim haas
55350,1,2,tim hoiness
160060,1,0,tim holiday
144273,1,0,tim holiday
56516,1,4,tim klukas
56516,2,10,tim klukas
118177,3,4,tim metzger
158838,4,8,tim metzger
158838,5,10,tim metzger
118693,1,1,tim quigley
132381,3,6,tim rash
132381,4,7,tim rash
132381,5,8,tim rash
53367,1,1,tim rash
53872,2,1,tim roide
156388,1,1,tim roide
156388,2,2,tim roide
118356,1,0,tim sampson
118356,2,1,tim sampson
76649,3,2,tim streblow
76649,4,3,tim streblow
76649,5,4,tim streblow
76649,6,5,tim streblow
79411,1,2,tim tevebaugh
64701,1,1,tim woody
69679,1,1,timothy craig
69679,2,2,timothy craig
130389,1,1,timothy craig
130389,2,3,timothy craig
128579,1,5,toby richards
128579,2,8,toby richards
128579,3,10,toby richards
101685,1,4,toby richards
101685,2,5,toby richards
101685,3,6,toby richards
101685,4,7,toby richards
101685,5,8,toby richards
101685,6,10,toby richards
146677,1,0,todd bryning
146677,2,1,todd bryning
131145,1,1,todd floyd
157959,1,1,todd floyd
157959,2,2,todd floyd
137244,1,0,todd hoover
137244,2,1,todd hoover
137244,3,2,todd hoover
137244,4,3,todd hoover
58073,2,1,todd jinkins
58073,3,2,todd jinkins
58073,4,3,todd jinkins
72270,1,1,todd klemann
155599,1,0,todd lerke
126455,3,2,todd pechota
126455,4,3,todd pechota
126455,5,4,todd pechota
126455,6,5,todd pechota
126455,7,6,todd pechota
115448,3,3,todd pechota
115448,4,4,todd pechota
113924,3,3,todd pechota
120244,1,0,todd peterson
59591,1,0,todd peterson
59591,2,1,todd peterson
92018,2,24,todd rankin
143527,1,0,todd wheelr
134441,1,12,tom  carnahan
134441,2,14,tom  carnahan
134441,3,15,tom  carnahan
125191,1,1,tom crews
125191,2,2,tom crews
144694,1,14,tom garcia
106083,1,7,tom garcia
106083,2,8,tom garcia
106083,3,9,tom garcia
106083,4,10,tom garcia
106083,5,11,tom garcia
103791,1,4,tom giesemann
103791,2,5,tom giesemann
103791,3,7,tom giesemann
54847,3,4,tom goheen
54847,4,5,tom goheen
58558,1,5,tom goheen
118177,1,1,tom gonnoud
58304,1,1,tom gonnoud
58304,2,2,tom gonnoud
54003,5,5,tom heintz
131943,5,16,tom heintz
147546,3,5,tom heintz
147546,4,6,tom heintz
147546,5,7,tom heintz
147546,6,8,tom heintz
147546,7,9,tom heintz
147546,8,10,tom heintz
147546,9,11,tom heintz
147546,10,12,tom heintz
147546,11,13,tom heintz
147546,12,14,tom heintz
76098,1,3,tom heintz
76098,2,4,tom heintz
76098,3,5,tom heintz
148716,3,3,tom heintz
148716,4,4,tom heintz
70023,1,1,tom mckibbin
70023,2,2,tom mckibbin
70023,3,3,tom mckibbin
70023,4,4,tom mckibbin
123910,1,1,tom mckibbin
123910,2,3,tom mckibbin
106165,1,3,tom mckibbin
65243,1,1,tom mckibbin
65243,2,2,tom mckibbin
58920,1,1,tom peterson
132975,1,0,tom plymale
103877,2,1,tom plymale
132144,1,9,tom roach
132144,2,10,tom roach
120244,2,1,tom schultz
141779,1,1,tom schultz
147988,2,1,tom schultz
126276,1,0,tom schultz
139809,2,1,tom schultz
154237,1,1,tom shackman
144866,3,3,tom suwyn
144866,4,4,tom suwyn
144866,5,5,tom suwyn
144866,6,6,tom suwyn
144866,7,7,tom suwyn
144866,8,8,tom suwyn
50197,3,3,tom suwyn
107269,3,2,tom suwyn
145184,1,1,tom turk
120970,3,3,tomas liogys
62194,1,0,tommey glenn massey
68390,1,0,tommy spencer
68390,2,2,tommy spencer
117009,2,2,toni toelle
58493,1,0,tony davis
55167,2,2,tony davis
55167,3,3,tony davis
55167,4,4,tony davis
55167,5,5,tony davis
130413,1,1,tony davis
130413,2,2,tony davis
79399,1,0,tony davis
93478,1,0,tony davis
53817,1,0,tony davis
57951,1,0,tony davis
60129,1,0,tony demasters
60000,1,0,tony erickson
60000,2,1,tony erickson
141977,1,1,tony gilmer
141977,2,2,tony gilmer
141977,3,3,tony gilmer
161705,1,2,"tony gilmer, jim bailey"
161705,2,3,"tony gilmer, jim bailey"
161705,3,4,"tony gilmer, jim bailey"
55562,1,0,tony peluaga
55562,2,1,tony peluaga
130935,1,3,tony randolph
122915,1,1,tony randolph
126769,1,1,tony sciacca
106637,1,20,tony sciacca
157008,2,1,tony sciacca
157008,3,2,tony sciacca
157008,4,3,tony sciacca
55467,4,4,tony sciacca
55467,5,5,tony sciacca
55467,6,6,tony sciacca
113886,5,6,tony wilder
67121,6,4,tony wilder
67121,7,5,tony wilder
67121,8,6,tony wilder
67121,9,7,tony wilder
67121,10,8,tony wilder
119319,2,2,tony wilder
119319,3,3,tony wilder
124912,20,19,tony wilder
124912,21,20,tony wilder
124912,22,21,tony wilder
69679,3,3,tony wilder
69679,4,4,tony wilder
69679,5,5,tony wilder
69679,6,6,tony wilder
69679,7,7,tony wilder
69679,8,8,tony wilder
69679,9,9,tony wilder
141109,4,4,tony wilder
141109,5,5,tony wilder
141109,6,6,tony wilder
141109,7,7,tony wilder
141109,8,8,tony wilder
64690,3,2,tony wilder
64690,4,3,tony wilder
159532,1,0,tony zavala
148422,1,0,tracy spang
148422,2,2,tracy spang
55847,1,3,tracy spang
55847,1,3,lee old bear
55847,2,4,tracy spang
55847,2,4,lee old bear
148551,4,3,traves lipp
101775,1,16,travis mabery
132389,1,1,travis moyer
132389,2,2,travis moyer
130083,2,2,travis moyer
130308,2,1,travis moyer
160773,1,1,travis moyer
160773,2,2,travis moyer
147257,1,1,travis stanfill
126555,1,0,trent ingram
126555,2,1,trent ingram
102609,1,1,trevor frandsen
102609,2,8,trevor frandsen
102609,3,9,trevor frandsen
102609,4,10,trevor frandsen
102609,5,27,trevor frandsen
117258,1,0,trevor hunt
117258,2,1,trevor hunt
157743,1,1,trevor riding
72331,1,0,trey leonard
108094,1,1,troy cachini
142746,3,2,troy phelps
107368,4,33,troy suwyn
107368,5,35,troy suwyn
120835,5,11,troy suwyn
119373,1,3,troye floyd
119373,2,7,troye floyd
130611,1,1,ty bryson
104201,1,1,ty bryson
104004,1,9,ty crowe
104004,2,10,ty crowe
104004,3,11,ty crowe
157740,1,1,ty gilstrap
131042,1,1,ty mizer
138000,1,1,ty mizer
128301,1,0,tyler brown
158010,1,1,tyler brown
117997,2,1,tyler hecht
143505,1,0,tyler hecht
145136,1,0,tyler hecht
145136,2,1,tyler hecht
145136,3,2,tyler hecht
159734,1,0,tyler hecht
159734,2,1,tyler hecht
162344,1,0,tyler hecht
162344,2,1,tyler hecht
162344,3,2,"tyler hecht, chris bourgoine ("
132002,1,1,tylet christen
70233,1,0,ty bryson
70233,2,1,ty bryson
53427,1,0,unified command
53427,2,1,unified command
66904,2,2,unified command
131248,1,0,unified command
131248,2,1,unified command
148656,1,0,unified command
148656,2,1,unified command
136313,1,0,unified command
139289,1,0,unified command
139289,2,1,unified command
124912,1,0,unified command
124912,2,1,unified command
124912,3,2,unified command
124912,4,3,unified command
131227,1,1,unified command
130043,1,0,unified command
160036,2,2,van arroyo
114766,1,2,van bruggen
114766,2,3,van bruggen
114766,3,4,van bruggen
114766,4,5,van bruggen
114766,5,6,van bruggen
114766,6,7,van bruggen
95950,1,15,van kirk
140801,2,1,van komen
94098,1,1,van skike
108952,1,0,vanden bossche
105920,1,2,vernon tias
105920,2,3,vernon tias
105920,3,4,vernon tias
118433,1,0,vince grace
55666,3,3,wally bennett
55666,4,4,wally bennett
55666,5,5,wally bennett
55666,6,6,wally bennett
55666,7,7,wally bennett
55664,4,4,wally bennett
55664,5,5,wally bennett
56176,3,5,wally bennett
56176,4,6,wally bennett
56176,5,7,wally bennett
56176,6,8,wally bennett
56176,7,9,wally bennett
56176,8,10,wally bennett
56176,9,11,wally bennett
56176,10,12,wally bennett
56176,11,13,wally bennett
56176,12,14,wally bennett
54582,8,8,wally bennett
54582,9,9,wally bennett
54582,10,10,wally bennett
54582,11,11,wally bennett
54582,12,12,wally bennett
54582,13,13,wally bennett
54582,14,14,wally bennett
54582,15,15,wally bennett
54582,16,16,wally bennett
54582,17,17,wally bennett
54582,18,18,wally bennett
54582,19,19,wally bennett
54582,20,20,wally bennett
54582,21,21,wally bennett
54582,22,22,wally bennett
54582,23,23,wally bennett
54582,24,24,wally bennett
57101,14,13,wally bennett
57101,15,14,wally bennett
57101,16,15,wally bennett
57101,17,16,wally bennett
57101,18,17,wally bennett
57101,19,18,wally bennett
57101,20,19,wally bennett
57101,21,20,wally bennett
57101,22,21,wally bennett
57101,23,22,wally bennett
57101,24,23,wally bennett
57101,25,24,wally bennett
57101,26,25,wally bennett
57101,27,26,wally bennett
132389,9,10,wally bennett
132389,10,11,wally bennett
132389,11,12,wally bennett
132389,12,13,wally bennett
132389,13,14,wally bennett
71551,6,5,wally bennett
71551,6,5,bob bell
71551,7,6,wally bennett
71551,7,6,bob bell
71551,8,7,wally bennett
71551,8,7,bob bell
71551,9,8,wally bennett
71551,9,8,bob bell
145557,1,0,walt holloway
51710,1,0,walt williams
119685,3,4,wayne cook
97656,1,1,wayne herron
97656,2,2,wayne herron
109315,1,1,wayne seda
131792,1,0,wesley big crow
97731,1,1,"west, lane, tripp"
97731,2,2,"west, lane, tripp"
133025,1,0,"whittington, s"
51998,1,0,will briggs
58044,1,0,will briggs
58044,2,1,will briggs
58414,1,0,will briggs
58414,2,1,will briggs
58414,3,2,will briggs
131607,2,10,will johnston
53859,1,0,will johnston
53859,2,1,will johnston
132758,2,1,will marcroft
119772,2,1,will marcroft
119772,3,2,will marcroft
107537,1,0,will spyrison
149578,1,0,william dudley
63001,1,1,william ellison
62219,2,1,william kaage
62219,3,2,william kaage
62225,2,1,william kaage
55176,2,1,william kaage
55176,3,2,william kaage
55176,4,3,william kaage
55176,5,4,william kaage
93036,3,2,william kaage
57545,4,3,william kaage
57545,5,4,william kaage
57545,6,5,william kaage
53939,3,2,william kaage
53939,4,3,william kaage
53939,5,4,william kaage
103680,4,8,william maestas
103680,5,9,william maestas
100805,1,0,william wiggins
100805,2,1,william wiggins
100805,2,1,rich ahnen
100805,3,2,william wiggins
100805,3,2,rich ahnen
126509,7,6,willy kelly
126509,8,7,willy kelly
115697,8,18,winslow robertson
115697,9,19,winslow robertson
115697,10,20,winslow robertson
147766,1,0,wyatt leighton
80088,1,1,zac brouillette
131552,1,0,zac brouillette
131552,2,1,zac brouillette
142541,1,0,zac brouillette
131955,1,0,zac brouillette
131955,2,1,zac brouillette
157924,1,1,zach aslett
157924,2,2,zach aslett
160799,1,1,zach aslett
147168,1,1,zac brouillette
54182,1,0,zac brouillette
